vendor_part_no,period_month,store_region,qty,sales_dollars,avg_price
BI100133,2024-07,MW,31,2366.54,76.34
BI100133,2024-07,TX,36,2748.24,76.34
BI100133,2024-07,MTN,31,2366.54,76.34
BI100133,2024-07,PSW,28,2137.52,76.34
BI100133,2024-07,PNW,29,2213.86,76.34
BI100133,2024-08,NE,37,2824.58,76.34
BI100133,2024-08,MA,31,2366.54,76.34
BI100133,2024-08,SE,38,2900.92,76.34
BI100133,2024-08,MW,29,2213.86,76.34
BI100133,2024-08,TX,31,2366.54,76.34
BI100133,2024-08,MTN,29,2213.86,76.34
BI100133,2024-08,PSW,26,1984.84,76.34
BI100133,2024-08,PNW,29,2213.86,76.34
BI100133,2024-09,NE,34,2595.56,76.34
BI100133,2024-09,MA,27,2061.18,76.34
BI100133,2024-09,SE,40,3053.6,76.34
BI100133,2024-09,MW,30,2290.2,76.34
BI100133,2024-09,TX,32,2442.88,76.34
BI100133,2024-09,MTN,25,1908.5,76.34
BI100133,2024-09,PSW,27,2061.18,76.34
BI100133,2024-09,PNW,28,2137.52,76.34
BI100133,2024-10,NE,35,2671.9,76.34
BI100133,2024-10,MA,25,1908.5,76.34
BI100133,2024-10,SE,32,2442.88,76.34
BI100133,2024-10,MW,27,2061.18,76.34
BI100133,2024-10,TX,30,2290.2,76.34
BI100133,2024-10,MTN,24,1832.16,76.34
BI100133,2024-10,PSW,24,1832.16,76.34
BI100133,2024-10,PNW,25,1908.5,76.34
BI100133,2024-11,NE,34,2595.56,76.34
BI100133,2024-11,MA,22,1679.48,76.34
BI100133,2024-11,SE,35,2671.9,76.34
BI100133,2024-11,MW,24,1832.16,76.34
BI100133,2024-11,TX,26,1984.84,76.34
BI100133,2024-11,MTN,23,1755.82,76.34
BI100133,2024-11,PSW,22,1679.48,76.34
BI100133,2024-11,PNW,23,1755.82,76.34
BI100133,2024-12,NE,30,2290.2,76.34
BI100133,2024-12,MA,21,1603.14,76.34
BI100133,2024-12,SE,31,2366.54,76.34
BI100133,2024-12,MW,26,1984.84,76.34
BI100133,2024-12,TX,26,1984.84,76.34
BI100133,2024-12,MTN,23,1755.82,76.34
BI100133,2024-12,PSW,20,1526.8,76.34
BI100133,2024-12,PNW,24,1832.16,76.34
BI100133,2025-01,NE,35,2671.9,76.34
BI100133,2025-01,MA,23,1755.82,76.34
BI100133,2025-01,SE,31,2366.54,76.34
BI100133,2025-01,MW,26,1984.84,76.34
BI100133,2025-01,TX,28,2137.52,76.34
BI100133,2025-01,MTN,24,1832.16,76.34
BI100133,2025-01,PSW,22,1679.48,76.34
BI100133,2025-01,PNW,23,1755.82,76.34
BI100133,2025-02,NE,33,2519.22,76.34
BI100133,2025-02,MA,24,1832.16,76.34
BI100133,2025-02,SE,34,2595.56,76.34
BI100133,2025-02,MW,26,1984.84,76.34
BI100133,2025-02,TX,28,2137.52,76.34
BI100133,2025-02,MTN,25,1908.5,76.34
BI100133,2025-02,PSW,26,1984.84,76.34
BI100133,2025-02,PNW,27,2061.18,76.34
BI100133,2025-03,NE,37,2824.58,76.34
BI100133,2025-03,MA,27,2061.18,76.34
BI100133,2025-03,SE,41,3129.94,76.34
BI100133,2025-03,MW,28,2137.52,76.34
BI100133,2025-03,TX,32,2442.88,76.34
BI100133,2025-03,MTN,25,1908.5,76.34
BI100133,2025-03,PSW,27,2061.18,76.34
BI100133,2025-03,PNW,30,2290.2,76.34
BI100133,2025-04,NE,42,3206.28,76.34
BI100133,2025-04,MA,31,2366.54,76.34
BI100133,2025-04,SE,45,3435.3,76.34
BI100133,2025-04,MW,31,2366.54,76.34
BI100133,2025-04,TX,36,2748.24,76.34
BI100133,2025-04,MTN,28,2137.52,76.34
BI100133,2025-04,PSW,26,1984.84,76.34
BI100133,2025-04,PNW,30,2290.2,76.34
BI100133,2025-05,NE,40,3053.6,76.34
BI100133,2025-05,MA,31,2366.54,76.34
BI100133,2025-05,SE,41,3129.94,76.34
BI100133,2025-05,MW,31,2366.54,76.34
BI100133,2025-05,TX,37,2824.58,76.34
BI100133,2025-05,MTN,29,2213.86,76.34
BI100133,2025-05,PSW,29,2213.86,76.34
BI100133,2025-05,PNW,33,2519.22,76.34
BI100133,2025-06,NE,42,3206.28,76.34
BI100133,2025-06,MA,33,2519.22,76.34
BI100133,2025-06,SE,46,3511.64,76.34
BI100133,2025-06,MW,32,2442.88,76.34
BI100133,2025-06,TX,38,2900.92,76.34
BI100133,2025-06,MTN,31,2366.54,76.34
BI100133,2025-06,PSW,33,2519.22,76.34
BI100133,2025-06,PNW,35,2671.9,76.34
BI100133,2025-07,NE,45,3435.3,76.34
BI100133,2025-07,MA,34,2595.56,76.34
BI100133,2025-07,SE,42,3206.28,76.34
BI100133,2025-07,MW,34,2595.56,76.34
BI100133,2025-07,TX,39,2977.26,76.34
BI100133,2025-07,MTN,29,2213.86,76.34
BI100133,2025-07,PSW,28,2137.52,76.34
BI100133,2025-07,PNW,31,2366.54,76.34
BI100133,2025-08,NE,40,3053.6,76.34
BI100133,2025-08,MA,31,2366.54,76.34
BI100133,2025-08,SE,46,3511.64,76.34
BI100133,2025-08,MW,32,2442.88,76.34
BI100133,2025-08,TX,33,2519.22,76.34
BI100133,2025-08,MTN,28,2137.52,76.34
BI100133,2025-08,PSW,28,2137.52,76.34
BI100133,2025-08,PNW,32,2442.88,76.34
BI100133,2025-09,NE,36,2748.24,76.34
BI100133,2025-09,MA,30,2290.2,76.34
BI100133,2025-09,SE,25,1908.5,76.34
BI100133,2025-09,MW,31,2366.54,76.34
BI100133,2025-09,TX,31,2366.54,76.34
BI100133,2025-09,MTN,30,2290.2,76.34
BI100133,2025-09,PSW,27,2061.18,76.34
BI100133,2025-09,PNW,31,2366.54,76.34
BI100133,2025-10,NE,35,2671.9,76.34
BI100133,2025-10,MA,25,1908.5,76.34
BI100133,2025-10,SE,22,1679.48,76.34
BI100133,2025-10,MW,28,2137.52,76.34
BI100133,2025-10,TX,29,2213.86,76.34
BI100133,2025-10,MTN,25,1908.5,76.34
BI100133,2025-10,PSW,25,1908.5,76.34
BI100133,2025-10,PNW,29,2213.86,76.34
BI100133,2025-11,NE,34,2595.56,76.34
BI100133,2025-11,MA,27,2061.18,76.34
BI100133,2025-11,SE,22,1679.48,76.34
BI100133,2025-11,MW,27,2061.18,76.34
BI100133,2025-11,TX,28,2137.52,76.34
BI100133,2025-11,MTN,22,1679.48,76.34
BI100133,2025-11,PSW,25,1908.5,76.34
BI100133,2025-11,PNW,26,1984.84,76.34
BI100133,2025-12,NE,32,2442.88,76.34
BI100133,2025-12,MA,24,1832.16,76.34
BI100133,2025-12,SE,37,2824.58,76.34
BI100133,2025-12,MW,27,2061.18,76.34
BI100133,2025-12,TX,28,2137.52,76.34
BI100133,2025-12,MTN,23,1755.82,76.34
BI100133,2025-12,PSW,24,1832.16,76.34
BI100133,2025-12,PNW,26,1984.84,76.34
BI100140,2024-01,NE,91,3645.46,40.06
BI100140,2024-01,MA,75,3004.5,40.06
BI100140,2024-01,SE,99,3965.94,40.06
BI100140,2024-01,MW,87,3485.22,40.06
BI100140,2024-01,TX,96,3845.76,40.06
BI100140,2024-01,MTN,95,3805.7,40.06
BI100140,2024-01,PSW,67,2684.02,40.06
BI100140,2024-01,PNW,100,4006.0,40.06
BI100140,2024-02,NE,101,4046.06,40.06
BI100140,2024-02,MA,77,3084.62,40.06
BI100140,2024-02,SE,105,4206.3,40.06
BI100140,2024-02,MW,105,4206.3,40.06
BI100140,2024-02,TX,101,4046.06,40.06
BI100140,2024-02,MTN,106,4246.36,40.06
BI100140,2024-02,PSW,77,3084.62,40.06
BI100140,2024-02,PNW,108,4326.48,40.06
BI100140,2024-03,NE,122,4887.32,40.06
BI100140,2024-03,MA,91,3645.46,40.06
BI100140,2024-03,SE,111,4446.66,40.06
BI100140,2024-03,MW,102,4086.12,40.06
BI100140,2024-03,TX,110,4406.6,40.06
BI100140,2024-03,MTN,123,4927.38,40.06
BI100140,2024-03,PSW,80,3204.8,40.06
BI100140,2024-03,PNW,109,4366.54,40.06
BI100140,2024-04,NE,122,4887.32,40.06
BI100140,2024-04,MA,88,3525.28,40.06
BI100140,2024-04,SE,124,4967.44,40.06
BI100140,2024-04,MW,121,4847.26,40.06
BI100140,2024-04,TX,138,5528.28,40.06
BI100140,2024-04,MTN,125,5007.5,40.06
BI100140,2024-04,PSW,90,3605.4,40.06
BI100140,2024-04,PNW,118,4727.08,40.06
BI100140,2024-05,NE,129,5167.74,40.06
BI100140,2024-05,MA,90,3605.4,40.06
BI100140,2024-05,SE,137,5488.22,40.06
BI100140,2024-05,MW,127,5087.62,40.06
BI100140,2024-05,TX,146,5848.76,40.06
BI100140,2024-05,MTN,125,5007.5,40.06
BI100140,2024-05,PSW,95,3805.7,40.06
BI100140,2024-05,PNW,131,5247.86,40.06
BI100140,2024-06,NE,142,5688.52,40.06
BI100140,2024-06,MA,106,4246.36,40.06
BI100140,2024-06,SE,144,5768.64,40.06
BI100140,2024-06,MW,135,5408.1,40.06
BI100140,2024-06,TX,138,5528.28,40.06
BI100140,2024-06,MTN,143,5728.58,40.06
BI100140,2024-06,PSW,97,3885.82,40.06
BI100140,2024-06,PNW,118,4727.08,40.06
BI100140,2024-07,NE,137,5488.22,40.06
BI100140,2024-07,MA,97,3885.82,40.06
BI100140,2024-07,SE,140,5608.4,40.06
BI100140,2024-07,MW,120,4807.2,40.06
BI100140,2024-07,TX,133,5327.98,40.06
BI100140,2024-07,MTN,132,5287.92,40.06
BI100140,2024-07,PSW,88,3525.28,40.06
BI100140,2024-07,PNW,134,5368.04,40.06
BI100140,2024-08,NE,130,5207.8,40.06
BI100140,2024-08,MA,88,3525.28,40.06
BI100140,2024-08,SE,131,5247.86,40.06
BI100140,2024-08,MW,127,5087.62,40.06
BI100140,2024-08,TX,139,5568.34,40.06
BI100140,2024-08,MTN,135,5408.1,40.06
BI100140,2024-08,PSW,83,3324.98,40.06
BI100140,2024-08,PNW,130,5207.8,40.06
BI100140,2024-09,NE,109,4366.54,40.06
BI100140,2024-09,MA,94,3765.64,40.06
BI100140,2024-09,SE,114,4566.84,40.06
BI100140,2024-09,MW,117,4687.02,40.06
BI100140,2024-09,TX,132,5287.92,40.06
BI100140,2024-09,MTN,113,4526.78,40.06
BI100140,2024-09,PSW,87,3485.22,40.06
BI100140,2024-09,PNW,107,4286.42,40.06
BI100140,2024-10,NE,115,4606.9,40.06
BI100140,2024-10,MA,86,3445.16,40.06
BI100140,2024-10,SE,116,4646.96,40.06
BI100140,2024-10,MW,110,4406.6,40.06
BI100140,2024-10,TX,107,4286.42,40.06
BI100140,2024-10,MTN,108,4326.48,40.06
BI100140,2024-10,PSW,77,3084.62,40.06
BI100140,2024-10,PNW,98,3925.88,40.06
BI100140,2024-11,NE,106,4246.36,40.06
BI100140,2024-11,MA,79,3164.74,40.06
BI100140,2024-11,SE,105,4206.3,40.06
BI100140,2024-11,MW,99,3965.94,40.06
BI100140,2024-11,TX,101,4046.06,40.06
BI100140,2024-11,MTN,100,4006.0,40.06
BI100140,2024-11,PSW,73,2924.38,40.06
BI100140,2024-11,PNW,96,3845.76,40.06
BI100140,2024-12,NE,96,3845.76,40.06
BI100140,2024-12,MA,72,2884.32,40.06
BI100140,2024-12,SE,97,3885.82,40.06
BI100140,2024-12,MW,93,3725.58,40.06
BI100140,2024-12,TX,110,4406.6,40.06
BI100140,2024-12,MTN,109,4366.54,40.06
BI100140,2024-12,PSW,73,2924.38,40.06
BI100140,2024-12,PNW,97,3885.82,40.06
BI100140,2025-01,NE,111,4446.66,40.06
BI100140,2025-01,MA,83,3324.98,40.06
BI100140,2025-01,SE,103,4126.18,40.06
BI100140,2025-01,MW,96,3845.76,40.06
BI100140,2025-01,TX,111,4446.66,40.06
BI100140,2025-01,MTN,115,4606.9,40.06
BI100140,2025-01,PSW,69,2764.14,40.06
BI100140,2025-01,PNW,99,3965.94,40.06
BI100140,2025-02,NE,110,4406.6,40.06
BI100140,2025-02,MA,78,3124.68,40.06
BI100140,2025-02,SE,112,4486.72,40.06
BI100140,2025-02,MW,110,4406.6,40.06
BI100140,2025-02,TX,114,4566.84,40.06
BI100140,2025-02,MTN,114,4566.84,40.06
BI100140,2025-02,PSW,83,3324.98,40.06
BI100140,2025-02,PNW,108,4326.48,40.06
BI100140,2025-03,NE,112,4486.72,40.06
BI100140,2025-03,MA,87,3485.22,40.06
BI100140,2025-03,SE,116,4646.96,40.06
BI100140,2025-03,MW,115,4606.9,40.06
BI100140,2025-03,TX,134,5368.04,40.06
BI100140,2025-03,MTN,125,5007.5,40.06
BI100140,2025-03,PSW,87,3485.22,40.06
BI100140,2025-03,PNW,124,4967.44,40.06
BI100140,2025-04,NE,123,4927.38,40.06
BI100140,2025-04,MA,97,3885.82,40.06
BI100140,2025-04,SE,127,5087.62,40.06
BI100140,2025-04,MW,129,5167.74,40.06
BI100140,2025-04,TX,135,5408.1,40.06
BI100140,2025-04,MTN,139,5568.34,40.06
BI100140,2025-04,PSW,87,3485.22,40.06
BI100140,2025-04,PNW,121,4847.26,40.06
BI100140,2025-05,NE,138,5528.28,40.06
BI100140,2025-05,MA,101,4046.06,40.06
BI100140,2025-05,SE,138,5528.28,40.06
BI100140,2025-05,MW,126,5047.56,40.06
BI100140,2025-05,TX,155,6209.3,40.06
BI100140,2025-05,MTN,151,6049.06,40.06
BI100140,2025-05,PSW,99,3965.94,40.06
BI100140,2025-05,PNW,130,5207.8,40.06
BI100140,2025-06,NE,153,6129.18,40.06
BI100140,2025-06,MA,111,4446.66,40.06
BI100140,2025-06,SE,141,5648.46,40.06
BI100140,2025-06,MW,134,5368.04,40.06
BI100140,2025-06,TX,148,5928.88,40.06
BI100140,2025-06,MTN,153,6129.18,40.06
BI100140,2025-06,PSW,108,4326.48,40.06
BI100140,2025-06,PNW,137,5488.22,40.06
BI100140,2025-07,NE,136,5448.16,40.06
BI100140,2025-07,MA,113,4526.78,40.06
BI100140,2025-07,SE,147,5888.82,40.06
BI100140,2025-07,MW,128,5127.68,40.06
BI100140,2025-07,TX,139,5568.34,40.06
BI100140,2025-07,MTN,142,5688.52,40.06
BI100140,2025-07,PSW,96,3845.76,40.06
BI100140,2025-07,PNW,133,5327.98,40.06
BI100140,2025-08,NE,141,5648.46,40.06
BI100140,2025-08,MA,104,4166.24,40.06
BI100140,2025-08,SE,137,5488.22,40.06
BI100140,2025-08,MW,129,5167.74,40.06
BI100140,2025-08,TX,136,5448.16,40.06
BI100140,2025-08,MTN,149,5968.94,40.06
BI100140,2025-08,PSW,91,3645.46,40.06
BI100140,2025-08,PNW,123,4927.38,40.06
BI100140,2025-09,NE,135,5408.1,40.06
BI100140,2025-09,MA,91,3645.46,40.06
BI100140,2025-09,SE,83,3324.98,40.06
BI100140,2025-09,MW,114,4566.84,40.06
BI100140,2025-09,TX,135,5408.1,40.06
BI100140,2025-09,MTN,130,5207.8,40.06
BI100140,2025-09,PSW,95,3805.7,40.06
BI100140,2025-09,PNW,126,5047.56,40.06
BI100140,2025-10,NE,123,4927.38,40.06
BI100140,2025-10,MA,88,3525.28,40.06
BI100140,2025-10,SE,76,3044.56,40.06
BI100140,2025-10,MW,106,4246.36,40.06
BI100140,2025-10,TX,132,5287.92,40.06
BI100140,2025-10,MTN,123,4927.38,40.06
BI100140,2025-10,PSW,78,3124.68,40.06
BI100140,2025-10,PNW,111,4446.66,40.06
BI100140,2025-11,NE,106,4246.36,40.06
BI100140,2025-11,MA,82,3284.92,40.06
BI100140,2025-11,SE,71,2844.26,40.06
BI100140,2025-11,MW,105,4206.3,40.06
BI100140,2025-11,TX,116,4646.96,40.06
BI100140,2025-11,MTN,110,4406.6,40.06
BI100140,2025-11,PSW,78,3124.68,40.06
BI100140,2025-11,PNW,105,4206.3,40.06
BI100140,2025-12,NE,101,4046.06,40.06
BI100140,2025-12,MA,78,3124.68,40.06
BI100140,2025-12,SE,113,4526.78,40.06
BI100140,2025-12,MW,106,4246.36,40.06
BI100140,2025-12,TX,122,4887.32,40.06
BI100140,2025-12,MTN,117,4687.02,40.06
BI100140,2025-12,PSW,81,3244.86,40.06
BI100140,2025-12,PNW,112,4486.72,40.06
BI100147,2024-01,NE,15,1995.0,133.0
BI100147,2024-01,MA,12,1596.0,133.0
BI100147,2024-01,SE,16,2128.0,133.0
BI100147,2024-01,MW,15,1995.0,133.0
BI100147,2024-01,TX,17,2261.0,133.0
BI100147,2024-01,MTN,15,1995.0,133.0
BI100147,2024-01,PSW,13,1729.0,133.0
BI100147,2024-01,PNW,17,2261.0,133.0
BI100147,2024-02,NE,15,1995.0,133.0
BI100147,2024-02,MA,13,1729.0,133.0
BI100147,2024-02,SE,18,2394.0,133.0
BI100147,2024-02,MW,16,2128.0,133.0
BI100147,2024-02,TX,20,2660.0,133.0
BI100147,2024-02,MTN,17,2261.0,133.0
BI100147,2024-02,PSW,12,1596.0,133.0
BI100147,2024-02,PNW,17,2261.0,133.0
BI100147,2024-03,NE,18,2394.0,133.0
BI100147,2024-03,MA,14,1862.0,133.0
BI100147,2024-03,SE,19,2527.0,133.0
BI100147,2024-03,MW,20,2660.0,133.0
BI100147,2024-03,TX,22,2926.0,133.0
BI100147,2024-03,MTN,18,2394.0,133.0
BI100147,2024-03,PSW,13,1729.0,133.0
BI100147,2024-03,PNW,20,2660.0,133.0
BI100147,2024-04,NE,17,2261.0,133.0
BI100147,2024-04,MA,17,2261.0,133.0
BI100147,2024-04,SE,21,2793.0,133.0
BI100147,2024-04,MW,21,2793.0,133.0
BI100147,2024-04,TX,21,2793.0,133.0
BI100147,2024-04,MTN,18,2394.0,133.0
BI100147,2024-04,PSW,16,2128.0,133.0
BI100147,2024-04,PNW,20,2660.0,133.0
BI100147,2024-05,NE,21,2793.0,133.0
BI100147,2024-05,MA,17,2261.0,133.0
BI100147,2024-05,SE,24,3192.0,133.0
BI100147,2024-05,MW,23,3059.0,133.0
BI100147,2024-05,TX,22,2926.0,133.0
BI100147,2024-05,MTN,21,2793.0,133.0
BI100147,2024-05,PSW,17,2261.0,133.0
BI100147,2024-05,PNW,21,2793.0,133.0
BI100147,2024-06,NE,20,2660.0,133.0
BI100147,2024-06,MA,16,2128.0,133.0
BI100147,2024-06,SE,22,2926.0,133.0
BI100147,2024-06,MW,21,2793.0,133.0
BI100147,2024-06,TX,24,3192.0,133.0
BI100147,2024-06,MTN,22,2926.0,133.0
BI100147,2024-06,PSW,15,1995.0,133.0
BI100147,2024-06,PNW,20,2660.0,133.0
BI100147,2024-07,NE,18,2394.0,133.0
BI100147,2024-07,MA,18,2394.0,133.0
BI100147,2024-07,SE,24,3192.0,133.0
BI100147,2024-07,MW,22,2926.0,133.0
BI100147,2024-07,TX,25,3325.0,133.0
BI100147,2024-07,MTN,19,2527.0,133.0
BI100147,2024-07,PSW,16,2128.0,133.0
BI100147,2024-07,PNW,22,2926.0,133.0
BI100147,2024-08,NE,20,2660.0,133.0
BI100147,2024-08,MA,15,1995.0,133.0
BI100147,2024-08,SE,21,2793.0,133.0
BI100147,2024-08,MW,22,2926.0,133.0
BI100147,2024-08,TX,22,2926.0,133.0
BI100147,2024-08,MTN,20,2660.0,133.0
BI100147,2024-08,PSW,16,2128.0,133.0
BI100147,2024-08,PNW,20,2660.0,133.0
BI100147,2024-09,NE,17,2261.0,133.0
BI100147,2024-09,MA,15,1995.0,133.0
BI100147,2024-09,SE,21,2793.0,133.0
BI100147,2024-09,MW,19,2527.0,133.0
BI100147,2024-09,TX,23,3059.0,133.0
BI100147,2024-09,MTN,18,2394.0,133.0
BI100147,2024-09,PSW,14,1862.0,133.0
BI100147,2024-09,PNW,20,2660.0,133.0
BI100147,2024-10,NE,16,2128.0,133.0
BI100147,2024-10,MA,14,1862.0,133.0
BI100147,2024-10,SE,20,2660.0,133.0
BI100147,2024-10,MW,20,2660.0,133.0
BI100147,2024-10,TX,20,2660.0,133.0
BI100147,2024-10,MTN,17,2261.0,133.0
BI100147,2024-10,PSW,14,1862.0,133.0
BI100147,2024-10,PNW,19,2527.0,133.0
BI100147,2024-11,NE,16,2128.0,133.0
BI100147,2024-11,MA,13,1729.0,133.0
BI100147,2024-11,SE,19,2527.0,133.0
BI100147,2024-11,MW,18,2394.0,133.0
BI100147,2024-11,TX,18,2394.0,133.0
BI100147,2024-11,MTN,17,2261.0,133.0
BI100147,2024-11,PSW,13,1729.0,133.0
BI100147,2024-11,PNW,16,2128.0,133.0
BI100147,2024-12,NE,16,2128.0,133.0
BI100147,2024-12,MA,13,1729.0,133.0
BI100147,2024-12,SE,17,2261.0,133.0
BI100147,2024-12,MW,17,2261.0,133.0
BI100147,2024-12,TX,17,2261.0,133.0
BI100147,2024-12,MTN,17,2261.0,133.0
BI100147,2024-12,PSW,12,1596.0,133.0
BI100147,2024-12,PNW,18,2394.0,133.0
BI100147,2025-01,NE,15,1995.0,133.0
BI100147,2025-01,MA,13,1729.0,133.0
BI100147,2025-01,SE,19,2527.0,133.0
BI100147,2025-01,MW,18,2394.0,133.0
BI100147,2025-01,TX,20,2660.0,133.0
BI100147,2025-01,MTN,17,2261.0,133.0
BI100147,2025-01,PSW,13,1729.0,133.0
BI100147,2025-01,PNW,17,2261.0,133.0
BI100147,2025-02,NE,16,2128.0,133.0
BI100147,2025-02,MA,15,1995.0,133.0
BI100147,2025-02,SE,20,2660.0,133.0
BI100147,2025-02,MW,20,2660.0,133.0
BI100147,2025-02,TX,21,2793.0,133.0
BI100147,2025-02,MTN,17,2261.0,133.0
BI100147,2025-02,PSW,14,1862.0,133.0
BI100147,2025-02,PNW,17,2261.0,133.0
BI100147,2025-03,NE,20,2660.0,133.0
BI100147,2025-03,MA,15,1995.0,133.0
BI100147,2025-03,SE,22,2926.0,133.0
BI100147,2025-03,MW,19,2527.0,133.0
BI100147,2025-03,TX,23,3059.0,133.0
BI100147,2025-03,MTN,18,2394.0,133.0
BI100147,2025-03,PSW,15,1995.0,133.0
BI100147,2025-03,PNW,21,2793.0,133.0
BI100147,2025-04,NE,19,2527.0,133.0
BI100147,2025-04,MA,16,2128.0,133.0
BI100147,2025-04,SE,23,3059.0,133.0
BI100147,2025-04,MW,23,3059.0,133.0
BI100147,2025-04,TX,23,3059.0,133.0
BI100147,2025-04,MTN,21,2793.0,133.0
BI100147,2025-04,PSW,15,1995.0,133.0
BI100147,2025-04,PNW,22,2926.0,133.0
BI100147,2025-05,NE,20,2660.0,133.0
BI100147,2025-05,MA,19,2527.0,133.0
BI100147,2025-05,SE,25,3325.0,133.0
BI100147,2025-05,MW,23,3059.0,133.0
BI100147,2025-05,TX,26,3458.0,133.0
BI100147,2025-05,MTN,23,3059.0,133.0
BI100147,2025-05,PSW,18,2394.0,133.0
BI100147,2025-05,PNW,22,2926.0,133.0
BI100147,2025-06,NE,22,2926.0,133.0
BI100147,2025-06,MA,19,2527.0,133.0
BI100147,2025-06,SE,25,3325.0,133.0
BI100147,2025-06,MW,24,3192.0,133.0
BI100147,2025-06,TX,27,3591.0,133.0
BI100147,2025-06,MTN,23,3059.0,133.0
BI100147,2025-06,PSW,17,2261.0,133.0
BI100147,2025-06,PNW,25,3325.0,133.0
BI100147,2025-07,NE,22,2926.0,133.0
BI100147,2025-07,MA,20,2660.0,133.0
BI100147,2025-07,SE,25,3325.0,133.0
BI100147,2025-07,MW,23,3059.0,133.0
BI100147,2025-07,TX,26,3458.0,133.0
BI100147,2025-07,MTN,21,2793.0,133.0
BI100147,2025-07,PSW,18,2394.0,133.0
BI100147,2025-07,PNW,22,2926.0,133.0
BI100147,2025-08,NE,19,2527.0,133.0
BI100147,2025-08,MA,18,2394.0,133.0
BI100147,2025-08,SE,26,3458.0,133.0
BI100147,2025-08,MW,21,2793.0,133.0
BI100147,2025-08,TX,25,3325.0,133.0
BI100147,2025-08,MTN,21,2793.0,133.0
BI100147,2025-08,PSW,16,2128.0,133.0
BI100147,2025-08,PNW,22,2926.0,133.0
BI100147,2025-09,NE,17,2261.0,133.0
BI100147,2025-09,MA,15,1995.0,133.0
BI100147,2025-09,SE,13,1729.0,133.0
BI100147,2025-09,MW,21,2793.0,133.0
BI100147,2025-09,TX,24,3192.0,133.0
BI100147,2025-09,MTN,20,2660.0,133.0
BI100147,2025-09,PSW,15,1995.0,133.0
BI100147,2025-09,PNW,20,2660.0,133.0
BI100147,2025-10,NE,16,2128.0,133.0
BI100147,2025-10,MA,15,1995.0,133.0
BI100147,2025-10,SE,12,1596.0,133.0
BI100147,2025-10,MW,19,2527.0,133.0
BI100147,2025-10,TX,21,2793.0,133.0
BI100147,2025-10,MTN,18,2394.0,133.0
BI100147,2025-10,PSW,13,1729.0,133.0
BI100147,2025-10,PNW,20,2660.0,133.0
BI100147,2025-11,NE,18,2394.0,133.0
BI100147,2025-11,MA,14,1862.0,133.0
BI100147,2025-11,SE,11,1463.0,133.0
BI100147,2025-11,MW,19,2527.0,133.0
BI100147,2025-11,TX,21,2793.0,133.0
BI100147,2025-11,MTN,17,2261.0,133.0
BI100147,2025-11,PSW,13,1729.0,133.0
BI100147,2025-11,PNW,18,2394.0,133.0
BI100147,2025-12,NE,16,2128.0,133.0
BI100147,2025-12,MA,15,1995.0,133.0
BI100147,2025-12,SE,20,2660.0,133.0
BI100147,2025-12,MW,19,2527.0,133.0
BI100147,2025-12,TX,18,2394.0,133.0
BI100147,2025-12,MTN,16,2128.0,133.0
BI100147,2025-12,PSW,14,1862.0,133.0
BI100147,2025-12,PNW,18,2394.0,133.0
BI100154,2024-01,NE,28,3351.6,119.7
BI100154,2024-01,MA,41,4907.7,119.7
BI100154,2024-01,SE,35,4189.5,119.7
BI100154,2024-01,MW,40,4788.0,119.7
BI100154,2024-01,TX,46,5506.2,119.7
BI100154,2024-01,MTN,32,3830.4,119.7
BI100154,2024-01,PSW,37,4428.9,119.7
BI100154,2024-01,PNW,39,4668.3,119.7
BI100154,2024-02,NE,32,3830.4,119.7
BI100154,2024-02,MA,38,4548.6,119.7
BI100154,2024-02,SE,37,4428.9,119.7
BI100154,2024-02,MW,40,4788.0,119.7
BI100154,2024-02,TX,46,5506.2,119.7
BI100154,2024-02,MTN,33,3950.1,119.7
BI100154,2024-02,PSW,38,4548.6,119.7
BI100154,2024-02,PNW,45,5386.5,119.7
BI100154,2024-03,NE,36,4309.2,119.7
BI100154,2024-03,MA,46,5506.2,119.7
BI100154,2024-03,SE,42,5027.4,119.7
BI100154,2024-03,MW,43,5147.1,119.7
BI100154,2024-03,TX,49,5865.3,119.7
BI100154,2024-03,MTN,35,4189.5,119.7
BI100154,2024-03,PSW,39,4668.3,119.7
BI100154,2024-03,PNW,45,5386.5,119.7
BI100154,2024-04,NE,36,4309.2,119.7
BI100154,2024-04,MA,48,5745.6,119.7
BI100154,2024-04,SE,48,5745.6,119.7
BI100154,2024-04,MW,53,6344.1,119.7
BI100154,2024-04,TX,58,6942.6,119.7
BI100154,2024-04,MTN,39,4668.3,119.7
BI100154,2024-04,PSW,48,5745.6,119.7
BI100154,2024-04,PNW,46,5506.2,119.7
BI100154,2024-05,NE,40,4788.0,119.7
BI100154,2024-05,MA,53,6344.1,119.7
BI100154,2024-05,SE,54,6463.8,119.7
BI100154,2024-05,MW,51,6104.7,119.7
BI100154,2024-05,TX,61,7301.7,119.7
BI100154,2024-05,MTN,45,5386.5,119.7
BI100154,2024-05,PSW,49,5865.3,119.7
BI100154,2024-05,PNW,51,6104.7,119.7
BI100154,2024-06,NE,39,4668.3,119.7
BI100154,2024-06,MA,48,5745.6,119.7
BI100154,2024-06,SE,49,5865.3,119.7
BI100154,2024-06,MW,54,6463.8,119.7
BI100154,2024-06,TX,55,6583.5,119.7
BI100154,2024-06,MTN,43,5147.1,119.7
BI100154,2024-06,PSW,46,5506.2,119.7
BI100154,2024-06,PNW,56,6703.2,119.7
