channel,product_ref,return_month,region,return_units,return_amount
ecom_national,CW500054,2025-03,TX,3,556.5
ecom_national,CW500054,2025-03,PNW,3,556.5
retail,BI100126,2025-03,NE,2,371.0
retail,BI100126,2025-03,MA,3,556.5
retail,BI100126,2025-03,SE,1,185.5
retail,BI100126,2025-03,MW,2,371.0
retail,BI100126,2025-03,TX,1,185.5
retail,BI100126,2025-03,MTN,2,371.0
retail,BI100126,2025-03,PSW,2,371.0
retail,BI100126,2025-03,PNW,3,556.5
vet_clinic,BI100126,2025-03,NE,2,371.0
vet_clinic,BI100126,2025-03,MA,2,371.0
vet_clinic,BI100126,2025-03,SE,1,185.5
vet_clinic,BI100126,2025-03,MW,1,185.5
vet_clinic,BI100126,2025-03,MTN,2,371.0
vet_clinic,BI100126,2025-03,PNW,2,371.0
ecom_national,CW500054,2025-04,MA,2,371.0
ecom_national,CW500054,2025-04,SE,2,371.0
ecom_national,CW500054,2025-04,MW,3,556.5
ecom_national,CW500054,2025-04,TX,2,371.0
ecom_national,CW500054,2025-04,MTN,2,371.0
ecom_national,CW500054,2025-04,PSW,1,185.5
ecom_national,CW500054,2025-04,PNW,4,742.0
retail,BI100126,2025-04,NE,4,742.0
retail,BI100126,2025-04,MA,2,371.0
retail,BI100126,2025-04,SE,2,371.0
retail,BI100126,2025-04,MW,3,556.5
retail,BI100126,2025-04,TX,1,185.5
retail,BI100126,2025-04,MTN,1,185.5
retail,BI100126,2025-04,PSW,1,185.5
retail,BI100126,2025-04,PNW,2,371.0
vet_clinic,BI100126,2025-04,NE,2,371.0
vet_clinic,BI100126,2025-04,MA,2,371.0
vet_clinic,BI100126,2025-04,MW,2,371.0
vet_clinic,BI100126,2025-04,MTN,1,185.5
vet_clinic,BI100126,2025-04,PSW,2,371.0
ecom_national,CW500054,2025-05,NE,2,371.0
ecom_national,CW500054,2025-05,MA,3,556.5
ecom_national,CW500054,2025-05,SE,4,742.0
ecom_national,CW500054,2025-05,MW,3,556.5
ecom_national,CW500054,2025-05,TX,2,371.0
ecom_national,CW500054,2025-05,MTN,3,556.5
ecom_national,CW500054,2025-05,PSW,5,927.5
ecom_national,CW500054,2025-05,PNW,3,556.5
retail,BI100126,2025-05,NE,1,185.5
retail,BI100126,2025-05,MA,1,185.5
retail,BI100126,2025-05,SE,1,185.5
retail,BI100126,2025-05,TX,1,185.5
retail,BI100126,2025-05,PSW,1,185.5
retail,BI100126,2025-05,PNW,1,185.5
vet_clinic,BI100126,2025-05,NE,1,185.5
vet_clinic,BI100126,2025-05,MA,1,185.5
vet_clinic,BI100126,2025-05,SE,1,185.5
vet_clinic,BI100126,2025-05,MW,1,185.5
vet_clinic,BI100126,2025-05,MTN,2,371.0
vet_clinic,BI100126,2025-05,PSW,1,185.5
ecom_national,CW500054,2025-06,NE,2,371.0
ecom_national,CW500054,2025-06,MA,1,185.5
ecom_national,CW500054,2025-06,SE,3,556.5
ecom_national,CW500054,2025-06,MW,1,185.5
ecom_national,CW500054,2025-06,TX,3,556.5
ecom_national,CW500054,2025-06,MTN,3,556.5
ecom_national,CW500054,2025-06,PSW,2,371.0
ecom_national,CW500054,2025-06,PNW,4,742.0
retail,BI100126,2025-06,NE,1,185.5
retail,BI100126,2025-06,MA,1,185.5
retail,BI100126,2025-06,SE,2,371.0
retail,BI100126,2025-06,MW,2,371.0
retail,BI100126,2025-06,TX,2,371.0
retail,BI100126,2025-06,MTN,1,185.5
vet_clinic,BI100126,2025-06,NE,1,185.5
vet_clinic,BI100126,2025-06,SE,1,185.5
vet_clinic,BI100126,2025-06,MW,1,185.5
vet_clinic,BI100126,2025-06,TX,1,185.5
vet_clinic,BI100126,2025-06,MTN,1,185.5
vet_clinic,BI100126,2025-06,PNW,1,185.5
ecom_national,CW500054,2025-07,NE,3,556.5
ecom_national,CW500054,2025-07,MA,2,371.0
ecom_national,CW500054,2025-07,SE,1,185.5
ecom_national,CW500054,2025-07,MW,2,371.0
ecom_national,CW500054,2025-07,TX,3,556.5
ecom_national,CW500054,2025-07,MTN,4,742.0
ecom_national,CW500054,2025-07,PSW,4,742.0
ecom_national,CW500054,2025-07,PNW,2,371.0
retail,BI100126,2025-07,NE,2,371.0
retail,BI100126,2025-07,MA,2,371.0
retail,BI100126,2025-07,SE,2,371.0
retail,BI100126,2025-07,MW,2,371.0
retail,BI100126,2025-07,TX,2,371.0
retail,BI100126,2025-07,PNW,2,371.0
vet_clinic,BI100126,2025-07,NE,1,185.5
vet_clinic,BI100126,2025-07,MW,1,185.5
vet_clinic,BI100126,2025-07,MTN,1,185.5
vet_clinic,BI100126,2025-07,PNW,1,185.5
ecom_national,CW500054,2025-08,NE,4,742.0
ecom_national,CW500054,2025-08,MA,2,371.0
ecom_national,CW500054,2025-08,MW,1,185.5
ecom_national,CW500054,2025-08,MTN,4,742.0
ecom_national,CW500054,2025-08,PSW,5,927.5
ecom_national,CW500054,2025-08,PNW,2,371.0
retail,BI100126,2025-08,MA,3,556.5
retail,BI100126,2025-08,SE,2,371.0
retail,BI100126,2025-08,MW,2,371.0
retail,BI100126,2025-08,MTN,2,371.0
retail,BI100126,2025-08,PSW,1,185.5
retail,BI100126,2025-08,PNW,2,371.0
vet_clinic,BI100126,2025-08,NE,2,371.0
vet_clinic,BI100126,2025-08,MA,2,371.0
vet_clinic,BI100126,2025-08,MW,1,185.5
vet_clinic,BI100126,2025-08,MTN,2,371.0
vet_clinic,BI100126,2025-08,PSW,1,185.5
vet_clinic,BI100126,2025-08,PNW,1,185.5
ecom_national,CW500054,2025-09,MA,2,371.0
ecom_national,CW500054,2025-09,SE,3,556.5
ecom_national,CW500054,2025-09,MW,2,371.0
ecom_national,CW500054,2025-09,TX,3,556.5
ecom_national,CW500054,2025-09,MTN,2,371.0
ecom_national,CW500054,2025-09,PSW,1,185.5
ecom_national,CW500054,2025-09,PNW,3,556.5
retail,BI100126,2025-09,NE,1,185.5
retail,BI100126,2025-09,MA,1,185.5
retail,BI100126,2025-09,TX,2,371.0
retail,BI100126,2025-09,MTN,2,371.0
retail,BI100126,2025-09,PSW,1,185.5
retail,BI100126,2025-09,PNW,1,185.5
vet_clinic,BI100126,2025-09,NE,1,185.5
vet_clinic,BI100126,2025-09,MA,2,371.0
vet_clinic,BI100126,2025-09,SE,1,185.5
vet_clinic,BI100126,2025-09,MW,1,185.5
vet_clinic,BI100126,2025-09,MTN,1,185.5
vet_clinic,BI100126,2025-09,PSW,1,185.5
vet_clinic,BI100126,2025-09,PNW,1,185.5
ecom_national,CW500054,2025-10,NE,1,185.5
ecom_national,CW500054,2025-10,MA,4,742.0
ecom_national,CW500054,2025-10,SE,1,185.5
ecom_national,CW500054,2025-10,MW,2,371.0
ecom_national,CW500054,2025-10,TX,3,556.5
ecom_national,CW500054,2025-10,MTN,3,556.5
ecom_national,CW500054,2025-10,PSW,3,556.5
ecom_national,CW500054,2025-10,PNW,1,185.5
retail,BI100126,2025-10,NE,1,185.5
retail,BI100126,2025-10,MA,2,371.0
retail,BI100126,2025-10,MW,1,185.5
retail,BI100126,2025-10,TX,1,185.5
retail,BI100126,2025-10,PSW,2,371.0
vet_clinic,BI100126,2025-10,MA,1,185.5
vet_clinic,BI100126,2025-10,SE,1,185.5
vet_clinic,BI100126,2025-10,TX,1,185.5
vet_clinic,BI100126,2025-10,MTN,1,185.5
vet_clinic,BI100126,2025-10,PSW,1,185.5
vet_clinic,BI100126,2025-10,PNW,1,185.5
ecom_national,CW500054,2025-11,NE,2,371.0
ecom_national,CW500054,2025-11,MA,2,371.0
ecom_national,CW500054,2025-11,SE,1,185.5
ecom_national,CW500054,2025-11,MW,2,371.0
ecom_national,CW500054,2025-11,TX,1,185.5
ecom_national,CW500054,2025-11,MTN,3,556.5
ecom_national,CW500054,2025-11,PNW,3,556.5
retail,BI100126,2025-11,MA,2,371.0
retail,BI100126,2025-11,SE,1,185.5
retail,BI100126,2025-11,MW,1,185.5
retail,BI100126,2025-11,TX,1,185.5
retail,BI100126,2025-11,MTN,2,371.0
retail,BI100126,2025-11,PSW,1,185.5
retail,BI100126,2025-11,PNW,1,185.5
vet_clinic,BI100126,2025-11,MA,1,185.5
vet_clinic,BI100126,2025-11,SE,1,185.5
vet_clinic,BI100126,2025-11,MW,1,185.5
vet_clinic,BI100126,2025-11,MTN,1,185.5
vet_clinic,BI100126,2025-11,PSW,1,185.5
ecom_national,CW500054,2025-12,NE,1,185.5
ecom_national,CW500054,2025-12,MA,2,371.0
ecom_national,CW500054,2025-12,SE,1,185.5
ecom_national,CW500054,2025-12,MW,3,556.5
ecom_national,CW500054,2025-12,TX,2,371.0
ecom_national,CW500054,2025-12,MTN,3,556.5
ecom_national,CW500054,2025-12,PSW,1,185.5
ecom_national,CW500054,2025-12,PNW,2,371.0
retail,BI100126,2025-12,MA,1,185.5
retail,BI100126,2025-12,MW,1,185.5
retail,BI100126,2025-12,MTN,2,371.0
retail,BI100126,2025-12,PSW,1,185.5
vet_clinic,BI100126,2025-12,TX,1,185.5
vet_clinic,BI100126,2025-12,MTN,1,185.5
vet_clinic,BI100126,2025-12,PSW,1,185.5
ecom_national,CW500057,2024-01,SE,1,76.34
ecom_national,CW500057,2024-01,TX,1,76.34
ecom_national,CW500057,2024-01,MTN,1,76.34
ecom_national,CW500057,2024-01,PSW,1,76.34
retail,BI100133,2024-01,NE,1,76.34
retail,BI100133,2024-01,SE,1,76.34
retail,BI100133,2024-01,TX,1,76.34
retail,BI100133,2024-01,PSW,1,76.34
vet_clinic,BI100133,2024-01,TX,1,76.34
ecom_national,CW500057,2024-02,MW,1,76.34
ecom_national,CW500057,2024-02,TX,1,76.34
ecom_national,CW500057,2024-02,PNW,1,76.34
retail,BI100133,2024-02,SE,1,76.34
retail,BI100133,2024-02,PNW,1,76.34
vet_clinic,BI100133,2024-02,NE,1,76.34
ecom_national,CW500057,2024-03,NE,1,76.34
ecom_national,CW500057,2024-03,MA,1,76.34
ecom_national,CW500057,2024-03,MTN,1,76.34
ecom_national,CW500057,2024-03,PNW,1,76.34
retail,BI100133,2024-03,NE,1,76.34
retail,BI100133,2024-03,MA,1,76.34
retail,BI100133,2024-03,SE,1,76.34
vet_clinic,BI100133,2024-03,NE,1,76.34
vet_clinic,BI100133,2024-03,TX,1,76.34
ecom_national,CW500057,2024-04,NE,2,152.68
ecom_national,CW500057,2024-04,MA,1,76.34
ecom_national,CW500057,2024-04,SE,2,152.68
ecom_national,CW500057,2024-04,MW,1,76.34
ecom_national,CW500057,2024-04,MTN,1,76.34
ecom_national,CW500057,2024-04,PSW,1,76.34
retail,BI100133,2024-04,NE,1,76.34
retail,BI100133,2024-04,SE,1,76.34
retail,BI100133,2024-04,TX,1,76.34
vet_clinic,BI100133,2024-04,NE,1,76.34
ecom_national,CW500057,2024-05,NE,2,152.68
ecom_national,CW500057,2024-05,MA,1,76.34
ecom_national,CW500057,2024-05,SE,1,76.34
ecom_national,CW500057,2024-05,MW,1,76.34
ecom_national,CW500057,2024-05,TX,1,76.34
ecom_national,CW500057,2024-05,MTN,1,76.34
ecom_national,CW500057,2024-05,PSW,1,76.34
ecom_national,CW500057,2024-05,PNW,1,76.34
retail,BI100133,2024-05,NE,1,76.34
retail,BI100133,2024-05,SE,1,76.34
retail,BI100133,2024-05,TX,1,76.34
retail,BI100133,2024-05,MTN,1,76.34
retail,BI100133,2024-05,PSW,1,76.34
retail,BI100133,2024-05,PNW,1,76.34
vet_clinic,BI100133,2024-05,SE,1,76.34
vet_clinic,BI100133,2024-05,MTN,1,76.34
ecom_national,CW500057,2024-06,MA,1,76.34
ecom_national,CW500057,2024-06,MTN,1,76.34
retail,BI100133,2024-06,SE,1,76.34
retail,BI100133,2024-06,PSW,1,76.34
retail,BI100133,2024-06,PNW,1,76.34
vet_clinic,BI100133,2024-06,TX,1,76.34
ecom_national,CW500057,2024-07,NE,2,152.68
ecom_national,CW500057,2024-07,MA,1,76.34
ecom_national,CW500057,2024-07,SE,1,76.34
ecom_national,CW500057,2024-07,MW,2,152.68
ecom_national,CW500057,2024-07,TX,1,76.34
ecom_national,CW500057,2024-07,MTN,1,76.34
ecom_national,CW500057,2024-07,PSW,1,76.34
ecom_national,CW500057,2024-07,PNW,1,76.34
retail,BI100133,2024-07,MA,1,76.34
retail,BI100133,2024-07,SE,1,76.34
retail,BI100133,2024-07,TX,1,76.34
vet_clinic,BI100133,2024-07,NE,1,76.34
vet_clinic,BI100133,2024-07,SE,1,76.34
vet_clinic,BI100133,2024-07,MTN,1,76.34
ecom_national,CW500057,2024-08,MA,1,76.34
ecom_national,CW500057,2024-08,SE,2,152.68
ecom_national,CW500057,2024-08,MW,1,76.34
ecom_national,CW500057,2024-08,TX,1,76.34
ecom_national,CW500057,2024-08,MTN,1,76.34
ecom_national,CW500057,2024-08,PSW,1,76.34
retail,BI100133,2024-08,SE,1,76.34
vet_clinic,BI100133,2024-08,SE,1,76.34
ecom_national,CW500057,2024-09,NE,1,76.34
ecom_national,CW500057,2024-09,MA,1,76.34
ecom_national,CW500057,2024-09,SE,1,76.34
ecom_national,CW500057,2024-09,MW,1,76.34
ecom_national,CW500057,2024-09,TX,1,76.34
ecom_national,CW500057,2024-09,MTN,1,76.34
ecom_national,CW500057,2024-09,PSW,1,76.34
retail,BI100133,2024-09,MW,1,76.34
retail,BI100133,2024-09,PSW,1,76.34
retail,BI100133,2024-09,PNW,1,76.34
vet_clinic,BI100133,2024-09,NE,1,76.34
vet_clinic,BI100133,2024-09,MW,1,76.34
ecom_national,CW500057,2024-10,NE,1,76.34
ecom_national,CW500057,2024-10,MA,1,76.34
ecom_national,CW500057,2024-10,SE,1,76.34
ecom_national,CW500057,2024-10,MW,1,76.34
ecom_national,CW500057,2024-10,MTN,1,76.34
retail,BI100133,2024-10,SE,1,76.34
retail,BI100133,2024-10,TX,1,76.34
retail,BI100133,2024-10,PSW,1,76.34
vet_clinic,BI100133,2024-10,NE,1,76.34
vet_clinic,BI100133,2024-10,SE,1,76.34
ecom_national,CW500057,2024-11,NE,1,76.34
ecom_national,CW500057,2024-11,MA,1,76.34
ecom_national,CW500057,2024-11,SE,1,76.34
ecom_national,CW500057,2024-11,TX,1,76.34
ecom_national,CW500057,2024-11,PNW,1,76.34
retail,BI100133,2024-11,SE,1,76.34
retail,BI100133,2024-11,TX,1,76.34
ecom_national,CW500057,2024-12,SE,1,76.34
ecom_national,CW500057,2024-12,TX,1,76.34
ecom_national,CW500057,2024-12,MTN,1,76.34
ecom_national,CW500057,2024-12,PSW,1,76.34
ecom_national,CW500057,2024-12,PNW,1,76.34
retail,BI100133,2024-12,NE,1,76.34
retail,BI100133,2024-12,MA,1,76.34
retail,BI100133,2024-12,PNW,1,76.34
ecom_national,CW500057,2025-01,NE,1,76.34
ecom_national,CW500057,2025-01,SE,2,152.68
ecom_national,CW500057,2025-01,MW,1,76.34
ecom_national,CW500057,2025-01,TX,1,76.34
ecom_national,CW500057,2025-01,PNW,1,76.34
retail,BI100133,2025-01,TX,1,76.34
retail,BI100133,2025-01,MTN,1,76.34
ecom_national,CW500057,2025-02,MA,1,76.34
ecom_national,CW500057,2025-02,SE,1,76.34
ecom_national,CW500057,2025-02,MW,1,76.34
ecom_national,CW500057,2025-02,TX,1,76.34
retail,BI100133,2025-02,NE,1,76.34
retail,BI100133,2025-02,MW,1,76.34
retail,BI100133,2025-02,MTN,1,76.34
retail,BI100133,2025-02,PNW,1,76.34
ecom_national,CW500057,2025-03,MA,1,76.34
ecom_national,CW500057,2025-03,SE,1,76.34
ecom_national,CW500057,2025-03,MW,1,76.34
ecom_national,CW500057,2025-03,TX,1,76.34
ecom_national,CW500057,2025-03,PSW,1,76.34
ecom_national,CW500057,2025-03,PNW,1,76.34
retail,BI100133,2025-03,NE,1,76.34
retail,BI100133,2025-03,MA,1,76.34
retail,BI100133,2025-03,MW,1,76.34
retail,BI100133,2025-03,MTN,1,76.34
retail,BI100133,2025-03,PNW,1,76.34
vet_clinic,BI100133,2025-03,NE,1,76.34
ecom_national,CW500057,2025-04,NE,1,76.34
ecom_national,CW500057,2025-04,MA,1,76.34
ecom_national,CW500057,2025-04,SE,2,152.68
ecom_national,CW500057,2025-04,PSW,1,76.34
retail,BI100133,2025-04,MA,1,76.34
retail,BI100133,2025-04,SE,1,76.34
vet_clinic,BI100133,2025-04,SE,1,76.34
vet_clinic,BI100133,2025-04,TX,1,76.34
ecom_national,CW500057,2025-05,NE,2,152.68
ecom_national,CW500057,2025-05,MA,2,152.68
ecom_national,CW500057,2025-05,SE,1,76.34
ecom_national,CW500057,2025-05,TX,1,76.34
ecom_national,CW500057,2025-05,MTN,1,76.34
ecom_national,CW500057,2025-05,PSW,1,76.34
ecom_national,CW500057,2025-05,PNW,1,76.34
retail,BI100133,2025-05,NE,1,76.34
retail,BI100133,2025-05,MA,1,76.34
retail,BI100133,2025-05,SE,1,76.34
retail,BI100133,2025-05,TX,1,76.34
retail,BI100133,2025-05,PNW,1,76.34
vet_clinic,BI100133,2025-05,NE,1,76.34
vet_clinic,BI100133,2025-05,TX,1,76.34
vet_clinic,BI100133,2025-05,PNW,1,76.34
ecom_national,CW500057,2025-06,SE,1,76.34
ecom_national,CW500057,2025-06,MW,1,76.34
ecom_national,CW500057,2025-06,TX,1,76.34
ecom_national,CW500057,2025-06,MTN,1,76.34
ecom_national,CW500057,2025-06,PSW,1,76.34
ecom_national,CW500057,2025-06,PNW,1,76.34
retail,BI100133,2025-06,SE,1,76.34
retail,BI100133,2025-06,TX,1,76.34
retail,BI100133,2025-06,MTN,1,76.34
vet_clinic,BI100133,2025-06,NE,1,76.34
vet_clinic,BI100133,2025-06,PNW,1,76.34
ecom_national,CW500057,2025-07,NE,2,152.68
ecom_national,CW500057,2025-07,SE,1,76.34
ecom_national,CW500057,2025-07,TX,1,76.34
ecom_national,CW500057,2025-07,MTN,1,76.34
ecom_national,CW500057,2025-07,PNW,1,76.34
retail,BI100133,2025-07,TX,1,76.34
vet_clinic,BI100133,2025-07,NE,1,76.34
vet_clinic,BI100133,2025-07,SE,1,76.34
vet_clinic,BI100133,2025-07,MTN,1,76.34
ecom_national,CW500057,2025-08,NE,2,152.68
ecom_national,CW500057,2025-08,SE,1,76.34
ecom_national,CW500057,2025-08,MW,1,76.34
ecom_national,CW500057,2025-08,TX,1,76.34
ecom_national,CW500057,2025-08,PSW,1,76.34
retail,BI100133,2025-08,SE,1,76.34
retail,BI100133,2025-08,TX,1,76.34
retail,BI100133,2025-08,PNW,1,76.34
vet_clinic,BI100133,2025-08,MA,1,76.34
vet_clinic,BI100133,2025-08,TX,1,76.34
ecom_national,CW500057,2025-09,NE,2,152.68
ecom_national,CW500057,2025-09,MA,1,76.34
ecom_national,CW500057,2025-09,MW,1,76.34
ecom_national,CW500057,2025-09,TX,1,76.34
ecom_national,CW500057,2025-09,MTN,1,76.34
ecom_national,CW500057,2025-09,PSW,1,76.34
retail,BI100133,2025-09,NE,1,76.34
retail,BI100133,2025-09,MA,1,76.34
retail,BI100133,2025-09,MW,1,76.34
retail,BI100133,2025-09,TX,1,76.34
vet_clinic,BI100133,2025-09,NE,1,76.34
vet_clinic,BI100133,2025-09,MA,1,76.34
vet_clinic,BI100133,2025-09,MW,1,76.34
vet_clinic,BI100133,2025-09,TX,1,76.34
ecom_national,CW500057,2025-10,NE,1,76.34
ecom_national,CW500057,2025-10,MA,1,76.34
ecom_national,CW500057,2025-10,SE,1,76.34
ecom_national,CW500057,2025-10,MW,1,76.34
ecom_national,CW500057,2025-10,MTN,1,76.34
ecom_national,CW500057,2025-10,PNW,1,76.34
retail,BI100133,2025-10,MW,1,76.34
retail,BI100133,2025-10,PNW,1,76.34
vet_clinic,BI100133,2025-10,SE,1,76.34
vet_clinic,BI100133,2025-10,MW,1,76.34
ecom_national,CW500057,2025-11,NE,2,152.68
ecom_national,CW500057,2025-11,MA,1,76.34
ecom_national,CW500057,2025-11,SE,1,76.34
ecom_national,CW500057,2025-11,MW,1,76.34
ecom_national,CW500057,2025-11,MTN,1,76.34
ecom_national,CW500057,2025-11,PNW,1,76.34
vet_clinic,BI100133,2025-11,NE,1,76.34
vet_clinic,BI100133,2025-11,SE,1,76.34
ecom_national,CW500057,2025-12,MA,1,76.34
ecom_national,CW500057,2025-12,SE,1,76.34
ecom_national,CW500057,2025-12,TX,1,76.34
ecom_national,CW500057,2025-12,MTN,1,76.34
ecom_national,CW500057,2025-12,PNW,1,76.34
retail,BI100133,2025-12,SE,1,76.34
retail,BI100133,2025-12,TX,1,76.34
vet_clinic,BI100133,2025-12,SE,1,76.34
ecom_national,CW500060,2024-01,NE,2,80.12
ecom_national,CW500060,2024-01,MA,1,40.06
ecom_national,CW500060,2024-01,SE,1,40.06
ecom_national,CW500060,2024-01,MW,1,40.06
ecom_national,CW500060,2024-01,TX,2,80.12
ecom_national,CW500060,2024-01,MTN,5,200.3
ecom_national,CW500060,2024-01,PNW,5,200.3
retail,BI100140,2024-01,NE,2,80.12
retail,BI100140,2024-01,MA,2,80.12
retail,BI100140,2024-01,SE,1,40.06
retail,BI100140,2024-01,MW,1,40.06
retail,BI100140,2024-01,TX,2,80.12
retail,BI100140,2024-01,MTN,1,40.06
retail,BI100140,2024-01,PSW,1,40.06
retail,BI100140,2024-01,PNW,3,120.18
vet_clinic,BI100140,2024-01,NE,1,40.06
vet_clinic,BI100140,2024-01,MA,1,40.06
vet_clinic,BI100140,2024-01,MW,1,40.06
ecom_national,CW500060,2024-02,NE,3,120.18
ecom_national,CW500060,2024-02,MA,1,40.06
ecom_national,CW500060,2024-02,SE,2,80.12
ecom_national,CW500060,2024-02,MW,2,80.12
ecom_national,CW500060,2024-02,TX,2,80.12
ecom_national,CW500060,2024-02,MTN,3,120.18
ecom_national,CW500060,2024-02,PSW,2,80.12
ecom_national,CW500060,2024-02,PNW,4,160.24
retail,BI100140,2024-02,MA,2,80.12
retail,BI100140,2024-02,SE,2,80.12
retail,BI100140,2024-02,MW,2,80.12
retail,BI100140,2024-02,TX,2,80.12
retail,BI100140,2024-02,MTN,1,40.06
retail,BI100140,2024-02,PSW,1,40.06
retail,BI100140,2024-02,PNW,3,120.18
vet_clinic,BI100140,2024-02,NE,1,40.06
vet_clinic,BI100140,2024-02,MA,1,40.06
vet_clinic,BI100140,2024-02,SE,1,40.06
vet_clinic,BI100140,2024-02,MW,2,80.12
vet_clinic,BI100140,2024-02,TX,2,80.12
vet_clinic,BI100140,2024-02,MTN,1,40.06
vet_clinic,BI100140,2024-02,PNW,1,40.06
ecom_national,CW500060,2024-03,NE,5,200.3
ecom_national,CW500060,2024-03,MA,1,40.06
ecom_national,CW500060,2024-03,MW,3,120.18
ecom_national,CW500060,2024-03,MTN,3,120.18
ecom_national,CW500060,2024-03,PSW,3,120.18
ecom_national,CW500060,2024-03,PNW,4,160.24
retail,BI100140,2024-03,NE,4,160.24
retail,BI100140,2024-03,MA,1,40.06
retail,BI100140,2024-03,SE,1,40.06
retail,BI100140,2024-03,TX,1,40.06
retail,BI100140,2024-03,MTN,2,80.12
retail,BI100140,2024-03,PSW,2,80.12
retail,BI100140,2024-03,PNW,1,40.06
vet_clinic,BI100140,2024-03,NE,1,40.06
vet_clinic,BI100140,2024-03,SE,2,80.12
vet_clinic,BI100140,2024-03,MW,1,40.06
vet_clinic,BI100140,2024-03,TX,2,80.12
vet_clinic,BI100140,2024-03,MTN,1,40.06
vet_clinic,BI100140,2024-03,PSW,1,40.06
vet_clinic,BI100140,2024-03,PNW,1,40.06
ecom_national,CW500060,2024-04,NE,4,160.24
ecom_national,CW500060,2024-04,MA,4,160.24
ecom_national,CW500060,2024-04,MW,5,200.3
ecom_national,CW500060,2024-04,TX,3,120.18
ecom_national,CW500060,2024-04,MTN,2,80.12
ecom_national,CW500060,2024-04,PSW,1,40.06
ecom_national,CW500060,2024-04,PNW,3,120.18
retail,BI100140,2024-04,NE,3,120.18
retail,BI100140,2024-04,MA,2,80.12
retail,BI100140,2024-04,MW,1,40.06
retail,BI100140,2024-04,TX,4,160.24
retail,BI100140,2024-04,MTN,3,120.18
retail,BI100140,2024-04,PSW,1,40.06
vet_clinic,BI100140,2024-04,NE,2,80.12
vet_clinic,BI100140,2024-04,MA,1,40.06
vet_clinic,BI100140,2024-04,SE,2,80.12
vet_clinic,BI100140,2024-04,MW,1,40.06
vet_clinic,BI100140,2024-04,TX,1,40.06
vet_clinic,BI100140,2024-04,MTN,1,40.06
vet_clinic,BI100140,2024-04,PSW,2,80.12
ecom_national,CW500060,2024-05,NE,3,120.18
ecom_national,CW500060,2024-05,MA,3,120.18
ecom_national,CW500060,2024-05,SE,1,40.06
ecom_national,CW500060,2024-05,MW,1,40.06
ecom_national,CW500060,2024-05,TX,6,240.36
ecom_national,CW500060,2024-05,MTN,5,200.3
ecom_national,CW500060,2024-05,PSW,1,40.06
ecom_national,CW500060,2024-05,PNW,1,40.06
retail,BI100140,2024-05,NE,3,120.18
retail,BI100140,2024-05,SE,4,160.24
retail,BI100140,2024-05,MW,1,40.06
retail,BI100140,2024-05,TX,4,160.24
retail,BI100140,2024-05,MTN,1,40.06
retail,BI100140,2024-05,PSW,1,40.06
retail,BI100140,2024-05,PNW,3,120.18
vet_clinic,BI100140,2024-05,MA,2,80.12
vet_clinic,BI100140,2024-05,SE,1,40.06
vet_clinic,BI100140,2024-05,MW,1,40.06
vet_clinic,BI100140,2024-05,TX,3,120.18
vet_clinic,BI100140,2024-05,MTN,2,80.12
vet_clinic,BI100140,2024-05,PNW,2,80.12
ecom_national,CW500060,2024-06,NE,6,240.36
ecom_national,CW500060,2024-06,MA,4,160.24
ecom_national,CW500060,2024-06,MW,4,160.24
ecom_national,CW500060,2024-06,TX,2,80.12
ecom_national,CW500060,2024-06,MTN,2,80.12
ecom_national,CW500060,2024-06,PSW,2,80.12
retail,BI100140,2024-06,NE,4,160.24
retail,BI100140,2024-06,MA,3,120.18
retail,BI100140,2024-06,SE,1,40.06
retail,BI100140,2024-06,MW,4,160.24
retail,BI100140,2024-06,TX,1,40.06
retail,BI100140,2024-06,MTN,3,120.18
retail,BI100140,2024-06,PSW,2,80.12
retail,BI100140,2024-06,PNW,1,40.06
vet_clinic,BI100140,2024-06,NE,2,80.12
vet_clinic,BI100140,2024-06,MA,1,40.06
vet_clinic,BI100140,2024-06,SE,1,40.06
vet_clinic,BI100140,2024-06,MTN,2,80.12
vet_clinic,BI100140,2024-06,PSW,1,40.06
vet_clinic,BI100140,2024-06,PNW,1,40.06
ecom_national,CW500060,2024-07,NE,4,160.24
ecom_national,CW500060,2024-07,MA,3,120.18
ecom_national,CW500060,2024-07,SE,3,120.18
ecom_national,CW500060,2024-07,MW,3,120.18
ecom_national,CW500060,2024-07,PSW,2,80.12
ecom_national,CW500060,2024-07,PNW,3,120.18
retail,BI100140,2024-07,NE,3,120.18
retail,BI100140,2024-07,MA,1,40.06
retail,BI100140,2024-07,MW,3,120.18
retail,BI100140,2024-07,TX,3,120.18
retail,BI100140,2024-07,PSW,1,40.06
retail,BI100140,2024-07,PNW,2,80.12
vet_clinic,BI100140,2024-07,NE,1,40.06
vet_clinic,BI100140,2024-07,MA,1,40.06
vet_clinic,BI100140,2024-07,TX,2,80.12
vet_clinic,BI100140,2024-07,PSW,1,40.06
vet_clinic,BI100140,2024-07,PNW,1,40.06
ecom_national,CW500060,2024-08,NE,3,120.18
ecom_national,CW500060,2024-08,MA,4,160.24
ecom_national,CW500060,2024-08,MW,2,80.12
ecom_national,CW500060,2024-08,TX,4,160.24
ecom_national,CW500060,2024-08,MTN,4,160.24
ecom_national,CW500060,2024-08,PSW,3,120.18
ecom_national,CW500060,2024-08,PNW,3,120.18
retail,BI100140,2024-08,NE,1,40.06
retail,BI100140,2024-08,MA,1,40.06
