CHEWY_PRODUCT_PART_NUMBER,report_month,ship_region,units_sold,ext_sales_amt,unit_price
CW500057,2024-01,NE,52,3969.68,76.34
CW500057,2024-01,MA,39,2977.26,76.34
CW500057,2024-01,SE,51,3893.34,76.34
CW500057,2024-01,MW,37,2824.58,76.34
CW500057,2024-01,TX,43,3282.62,76.34
CW500057,2024-01,MTN,36,2748.24,76.34
CW500057,2024-01,PSW,35,2671.9,76.34
CW500057,2024-01,PNW,39,2977.26,76.34
CW500057,2024-02,NE,53,4046.02,76.34
CW500057,2024-02,MA,36,2748.24,76.34
CW500057,2024-02,SE,60,4580.4,76.34
CW500057,2024-02,MW,44,3358.96,76.34
CW500057,2024-02,TX,43,3282.62,76.34
CW500057,2024-02,MTN,40,3053.6,76.34
CW500057,2024-02,PSW,39,2977.26,76.34
CW500057,2024-02,PNW,40,3053.6,76.34
CW500057,2024-03,NE,61,4656.74,76.34
CW500057,2024-03,MA,46,3511.64,76.34
CW500057,2024-03,SE,60,4580.4,76.34
CW500057,2024-03,MW,43,3282.62,76.34
CW500057,2024-03,TX,52,3969.68,76.34
CW500057,2024-03,MTN,41,3129.94,76.34
CW500057,2024-03,PSW,41,3129.94,76.34
CW500057,2024-03,PNW,44,3358.96,76.34
CW500057,2024-04,NE,68,5191.12,76.34
CW500057,2024-04,MA,50,3817.0,76.34
CW500057,2024-04,SE,68,5191.12,76.34
CW500057,2024-04,MW,50,3817.0,76.34
CW500057,2024-04,TX,57,4351.38,76.34
CW500057,2024-04,MTN,46,3511.64,76.34
CW500057,2024-04,PSW,45,3435.3,76.34
CW500057,2024-04,PNW,48,3664.32,76.34
CW500057,2024-05,NE,66,5038.44,76.34
CW500057,2024-05,MA,52,3969.68,76.34
CW500057,2024-05,SE,64,4885.76,76.34
CW500057,2024-05,MW,51,3893.34,76.34
CW500057,2024-05,TX,58,4427.72,76.34
CW500057,2024-05,MTN,44,3358.96,76.34
CW500057,2024-05,PSW,44,3358.96,76.34
CW500057,2024-05,PNW,51,3893.34,76.34
CW500057,2024-06,NE,69,5267.46,76.34
CW500057,2024-06,MA,54,4122.36,76.34
CW500057,2024-06,SE,67,5114.78,76.34
CW500057,2024-06,MW,50,3817.0,76.34
CW500057,2024-06,TX,59,4504.06,76.34
CW500057,2024-06,MTN,49,3740.66,76.34
CW500057,2024-06,PSW,44,3358.96,76.34
CW500057,2024-06,PNW,53,4046.02,76.34
CW500057,2024-07,NE,72,5496.48,76.34
CW500057,2024-07,MA,53,4046.02,76.34
CW500057,2024-07,SE,70,5343.8,76.34
CW500057,2024-07,MW,54,4122.36,76.34
CW500057,2024-07,TX,58,4427.72,76.34
CW500057,2024-07,MTN,50,3817.0,76.34
CW500057,2024-07,PSW,47,3587.98,76.34
CW500057,2024-07,PNW,53,4046.02,76.34
CW500057,2024-08,NE,64,4885.76,76.34
CW500057,2024-08,MA,49,3740.66,76.34
CW500057,2024-08,SE,67,5114.78,76.34
CW500057,2024-08,MW,50,3817.0,76.34
CW500057,2024-08,TX,53,4046.02,76.34
CW500057,2024-08,MTN,44,3358.96,76.34
CW500057,2024-08,PSW,48,3664.32,76.34
CW500057,2024-08,PNW,46,3511.64,76.34
CW500057,2024-09,NE,62,4733.08,76.34
CW500057,2024-09,MA,46,3511.64,76.34
CW500057,2024-09,SE,58,4427.72,76.34
CW500057,2024-09,MW,50,3817.0,76.34
CW500057,2024-09,TX,55,4198.7,76.34
CW500057,2024-09,MTN,41,3129.94,76.34
CW500057,2024-09,PSW,43,3282.62,76.34
CW500057,2024-09,PNW,46,3511.64,76.34
CW500057,2024-10,NE,55,4198.7,76.34
CW500057,2024-10,MA,43,3282.62,76.34
CW500057,2024-10,SE,56,4275.04,76.34
CW500057,2024-10,MW,42,3206.28,76.34
CW500057,2024-10,TX,45,3435.3,76.34
CW500057,2024-10,MTN,42,3206.28,76.34
CW500057,2024-10,PSW,38,2900.92,76.34
CW500057,2024-10,PNW,45,3435.3,76.34
CW500057,2024-11,NE,56,4275.04,76.34
CW500057,2024-11,MA,39,2977.26,76.34
CW500057,2024-11,SE,52,3969.68,76.34
CW500057,2024-11,MW,39,2977.26,76.34
CW500057,2024-11,TX,44,3358.96,76.34
CW500057,2024-11,MTN,41,3129.94,76.34
CW500057,2024-11,PSW,40,3053.6,76.34
CW500057,2024-11,PNW,39,2977.26,76.34
CW500057,2024-12,NE,52,3969.68,76.34
CW500057,2024-12,MA,38,2900.92,76.34
CW500057,2024-12,SE,57,4351.38,76.34
CW500057,2024-12,MW,39,2977.26,76.34
CW500057,2024-12,TX,46,3511.64,76.34
CW500057,2024-12,MTN,36,2748.24,76.34
CW500057,2024-12,PSW,35,2671.9,76.34
CW500057,2024-12,PNW,38,2900.92,76.34
CW500057,2025-01,NE,54,4122.36,76.34
CW500057,2025-01,MA,39,2977.26,76.34
CW500057,2025-01,SE,56,4275.04,76.34
CW500057,2025-01,MW,38,2900.92,76.34
CW500057,2025-01,TX,48,3664.32,76.34
CW500057,2025-01,MTN,38,2900.92,76.34
CW500057,2025-01,PSW,38,2900.92,76.34
CW500057,2025-01,PNW,39,2977.26,76.34
CW500057,2025-02,NE,57,4351.38,76.34
CW500057,2025-02,MA,39,2977.26,76.34
CW500057,2025-02,SE,58,4427.72,76.34
CW500057,2025-02,MW,44,3358.96,76.34
CW500057,2025-02,TX,47,3587.98,76.34
CW500057,2025-02,MTN,43,3282.62,76.34
CW500057,2025-02,PSW,41,3129.94,76.34
CW500057,2025-02,PNW,47,3587.98,76.34
CW500057,2025-03,NE,61,4656.74,76.34
CW500057,2025-03,MA,48,3664.32,76.34
CW500057,2025-03,SE,61,4656.74,76.34
CW500057,2025-03,MW,51,3893.34,76.34
CW500057,2025-03,TX,49,3740.66,76.34
CW500057,2025-03,MTN,42,3206.28,76.34
CW500057,2025-03,PSW,43,3282.62,76.34
CW500057,2025-03,PNW,46,3511.64,76.34
CW500057,2025-04,NE,67,5114.78,76.34
CW500057,2025-04,MA,53,4046.02,76.34
CW500057,2025-04,SE,75,5725.5,76.34
CW500057,2025-04,MW,50,3817.0,76.34
CW500057,2025-04,TX,58,4427.72,76.34
CW500057,2025-04,MTN,51,3893.34,76.34
CW500057,2025-04,PSW,49,3740.66,76.34
CW500057,2025-04,PNW,50,3817.0,76.34
CW500057,2025-05,NE,68,5191.12,76.34
CW500057,2025-05,MA,57,4351.38,76.34
CW500057,2025-05,SE,71,5420.14,76.34
CW500057,2025-05,MW,59,4504.06,76.34
CW500057,2025-05,TX,60,4580.4,76.34
CW500057,2025-05,MTN,49,3740.66,76.34
CW500057,2025-05,PSW,46,3511.64,76.34
CW500057,2025-05,PNW,50,3817.0,76.34
CW500057,2025-06,NE,69,5267.46,76.34
CW500057,2025-06,MA,57,4351.38,76.34
CW500057,2025-06,SE,73,5572.82,76.34
CW500057,2025-06,MW,53,4046.02,76.34
CW500057,2025-06,TX,60,4580.4,76.34
CW500057,2025-06,MTN,55,4198.7,76.34
CW500057,2025-06,PSW,51,3893.34,76.34
CW500057,2025-06,PNW,56,4275.04,76.34
CW500057,2025-07,NE,75,5725.5,76.34
CW500057,2025-07,MA,55,4198.7,76.34
CW500057,2025-07,SE,77,5878.18,76.34
CW500057,2025-07,MW,52,3969.68,76.34
CW500057,2025-07,TX,57,4351.38,76.34
CW500057,2025-07,MTN,53,4046.02,76.34
CW500057,2025-07,PSW,52,3969.68,76.34
CW500057,2025-07,PNW,56,4275.04,76.34
CW500057,2025-08,NE,70,5343.8,76.34
CW500057,2025-08,MA,48,3664.32,76.34
CW500057,2025-08,SE,70,5343.8,76.34
CW500057,2025-08,MW,55,4198.7,76.34
CW500057,2025-08,TX,60,4580.4,76.34
CW500057,2025-08,MTN,46,3511.64,76.34
CW500057,2025-08,PSW,45,3435.3,76.34
CW500057,2025-08,PNW,49,3740.66,76.34
CW500057,2025-09,NE,65,4962.1,76.34
CW500057,2025-09,MA,47,3587.98,76.34
CW500057,2025-09,SE,64,4885.76,76.34
CW500057,2025-09,MW,48,3664.32,76.34
CW500057,2025-09,TX,55,4198.7,76.34
CW500057,2025-09,MTN,48,3664.32,76.34
CW500057,2025-09,PSW,46,3511.64,76.34
CW500057,2025-09,PNW,51,3893.34,76.34
CW500057,2025-10,NE,58,4427.72,76.34
CW500057,2025-10,MA,47,3587.98,76.34
CW500057,2025-10,SE,66,5038.44,76.34
CW500057,2025-10,MW,48,3664.32,76.34
CW500057,2025-10,TX,48,3664.32,76.34
CW500057,2025-10,MTN,41,3129.94,76.34
CW500057,2025-10,PSW,41,3129.94,76.34
CW500057,2025-10,PNW,47,3587.98,76.34
CW500057,2025-11,NE,53,4046.02,76.34
CW500057,2025-11,MA,41,3129.94,76.34
CW500057,2025-11,SE,62,4733.08,76.34
CW500057,2025-11,MW,46,3511.64,76.34
CW500057,2025-11,TX,49,3740.66,76.34
CW500057,2025-11,MTN,39,2977.26,76.34
CW500057,2025-11,PSW,38,2900.92,76.34
CW500057,2025-11,PNW,41,3129.94,76.34
CW500057,2025-12,NE,60,4580.4,76.34
CW500057,2025-12,MA,40,3053.6,76.34
CW500057,2025-12,SE,62,4733.08,76.34
CW500057,2025-12,MW,43,3282.62,76.34
CW500057,2025-12,TX,48,3664.32,76.34
CW500057,2025-12,MTN,37,2824.58,76.34
CW500057,2025-12,PSW,40,3053.6,76.34
CW500057,2025-12,PNW,39,2977.26,76.34
CW500060,2024-01,NE,167,6690.02,40.06
CW500060,2024-01,MA,130,5207.8,40.06
CW500060,2024-01,SE,171,6850.26,40.06
CW500060,2024-01,MW,160,6409.6,40.06
CW500060,2024-01,TX,182,7290.92,40.06
CW500060,2024-01,MTN,184,7371.04,40.06
CW500060,2024-01,PSW,119,4767.14,40.06
CW500060,2024-01,PNW,164,6569.84,40.06
CW500060,2024-02,NE,172,6890.32,40.06
CW500060,2024-02,MA,133,5327.98,40.06
CW500060,2024-02,SE,178,7130.68,40.06
CW500060,2024-02,MW,163,6529.78,40.06
CW500060,2024-02,TX,179,7170.74,40.06
CW500060,2024-02,MTN,173,6930.38,40.06
CW500060,2024-02,PSW,115,4606.9,40.06
CW500060,2024-02,PNW,176,7050.56,40.06
CW500060,2024-03,NE,175,7010.5,40.06
CW500060,2024-03,MA,130,5207.8,40.06
CW500060,2024-03,SE,196,7851.76,40.06
CW500060,2024-03,MW,171,6850.26,40.06
CW500060,2024-03,TX,212,8492.72,40.06
CW500060,2024-03,MTN,211,8452.66,40.06
CW500060,2024-03,PSW,134,5368.04,40.06
CW500060,2024-03,PNW,194,7771.64,40.06
CW500060,2024-04,NE,194,7771.64,40.06
CW500060,2024-04,MA,161,6449.66,40.06
CW500060,2024-04,SE,212,8492.72,40.06
CW500060,2024-04,MW,194,7771.64,40.06
CW500060,2024-04,TX,209,8372.54,40.06
CW500060,2024-04,MTN,212,8492.72,40.06
CW500060,2024-04,PSW,139,5568.34,40.06
CW500060,2024-04,PNW,195,7811.7,40.06
CW500060,2024-05,NE,203,8132.18,40.06
CW500060,2024-05,MA,164,6569.84,40.06
CW500060,2024-05,SE,205,8212.3,40.06
CW500060,2024-05,MW,198,7931.88,40.06
CW500060,2024-05,TX,224,8973.44,40.06
CW500060,2024-05,MTN,210,8412.6,40.06
CW500060,2024-05,PSW,160,6409.6,40.06
CW500060,2024-05,PNW,212,8492.72,40.06
CW500060,2024-06,NE,236,9454.16,40.06
CW500060,2024-06,MA,167,6690.02,40.06
CW500060,2024-06,SE,228,9133.68,40.06
CW500060,2024-06,MW,230,9213.8,40.06
CW500060,2024-06,TX,228,9133.68,40.06
CW500060,2024-06,MTN,249,9974.94,40.06
CW500060,2024-06,PSW,146,5848.76,40.06
CW500060,2024-06,PNW,203,8132.18,40.06
CW500060,2024-07,NE,231,9253.86,40.06
CW500060,2024-07,MA,163,6529.78,40.06
CW500060,2024-07,SE,238,9534.28,40.06
CW500060,2024-07,MW,211,8452.66,40.06
CW500060,2024-07,TX,234,9374.04,40.06
CW500060,2024-07,MTN,231,9253.86,40.06
CW500060,2024-07,PSW,156,6249.36,40.06
CW500060,2024-07,PNW,206,8252.36,40.06
CW500060,2024-08,NE,223,8933.38,40.06
CW500060,2024-08,MA,158,6329.48,40.06
CW500060,2024-08,SE,216,8652.96,40.06
CW500060,2024-08,MW,215,8612.9,40.06
CW500060,2024-08,TX,203,8132.18,40.06
CW500060,2024-08,MTN,216,8652.96,40.06
CW500060,2024-08,PSW,153,6129.18,40.06
CW500060,2024-08,PNW,214,8572.84,40.06
CW500060,2024-09,NE,196,7851.76,40.06
CW500060,2024-09,MA,144,5768.64,40.06
CW500060,2024-09,SE,213,8532.78,40.06
CW500060,2024-09,MW,189,7571.34,40.06
CW500060,2024-09,TX,218,8733.08,40.06
CW500060,2024-09,MTN,208,8332.48,40.06
CW500060,2024-09,PSW,128,5127.68,40.06
CW500060,2024-09,PNW,194,7771.64,40.06
CW500060,2024-10,NE,191,7651.46,40.06
CW500060,2024-10,MA,143,5728.58,40.06
CW500060,2024-10,SE,201,8052.06,40.06
CW500060,2024-10,MW,172,6890.32,40.06
CW500060,2024-10,TX,184,7371.04,40.06
CW500060,2024-10,MTN,187,7491.22,40.06
CW500060,2024-10,PSW,119,4767.14,40.06
CW500060,2024-10,PNW,183,7330.98,40.06
CW500060,2024-11,NE,160,6409.6,40.06
CW500060,2024-11,MA,134,5368.04,40.06
CW500060,2024-11,SE,174,6970.44,40.06
CW500060,2024-11,MW,161,6449.66,40.06
CW500060,2024-11,TX,169,6770.14,40.06
CW500060,2024-11,MTN,190,7611.4,40.06
CW500060,2024-11,PSW,126,5047.56,40.06
CW500060,2024-11,PNW,159,6369.54,40.06
CW500060,2024-12,NE,159,6369.54,40.06
CW500060,2024-12,MA,120,4807.2,40.06
CW500060,2024-12,SE,164,6569.84,40.06
CW500060,2024-12,MW,174,6970.44,40.06
CW500060,2024-12,TX,180,7210.8,40.06
CW500060,2024-12,MTN,165,6609.9,40.06
CW500060,2024-12,PSW,114,4566.84,40.06
CW500060,2024-12,PNW,151,6049.06,40.06
CW500060,2025-01,NE,180,7210.8,40.06
CW500060,2025-01,MA,130,5207.8,40.06
CW500060,2025-01,SE,189,7571.34,40.06
CW500060,2025-01,MW,167,6690.02,40.06
CW500060,2025-01,TX,183,7330.98,40.06
CW500060,2025-01,MTN,188,7531.28,40.06
CW500060,2025-01,PSW,126,5047.56,40.06
CW500060,2025-01,PNW,164,6569.84,40.06
CW500060,2025-02,NE,174,6970.44,40.06
CW500060,2025-02,MA,148,5928.88,40.06
CW500060,2025-02,SE,183,7330.98,40.06
CW500060,2025-02,MW,188,7531.28,40.06
CW500060,2025-02,TX,206,8252.36,40.06
CW500060,2025-02,MTN,209,8372.54,40.06
CW500060,2025-02,PSW,129,5167.74,40.06
CW500060,2025-02,PNW,185,7411.1,40.06
CW500060,2025-03,NE,204,8172.24,40.06
CW500060,2025-03,MA,147,5888.82,40.06
CW500060,2025-03,SE,215,8612.9,40.06
CW500060,2025-03,MW,202,8092.12,40.06
CW500060,2025-03,TX,218,8733.08,40.06
CW500060,2025-03,MTN,224,8973.44,40.06
CW500060,2025-03,PSW,153,6129.18,40.06
CW500060,2025-03,PNW,203,8132.18,40.06
CW500060,2025-04,NE,210,8412.6,40.06
CW500060,2025-04,MA,175,7010.5,40.06
CW500060,2025-04,SE,216,8652.96,40.06
CW500060,2025-04,MW,199,7971.94,40.06
CW500060,2025-04,TX,215,8612.9,40.06
CW500060,2025-04,MTN,220,8813.2,40.06
CW500060,2025-04,PSW,152,6089.12,40.06
CW500060,2025-04,PNW,226,9053.56,40.06
CW500060,2025-05,NE,238,9534.28,40.06
CW500060,2025-05,MA,170,6810.2,40.06
CW500060,2025-05,SE,232,9293.92,40.06
CW500060,2025-05,MW,209,8372.54,40.06
CW500060,2025-05,TX,233,9333.98,40.06
CW500060,2025-05,MTN,234,9374.04,40.06
CW500060,2025-05,PSW,154,6169.24,40.06
CW500060,2025-05,PNW,228,9133.68,40.06
CW500060,2025-06,NE,220,8813.2,40.06
CW500060,2025-06,MA,164,6569.84,40.06
CW500060,2025-06,SE,255,10215.3,40.06
CW500060,2025-06,MW,236,9454.16,40.06
CW500060,2025-06,TX,264,10575.84,40.06
CW500060,2025-06,MTN,236,9454.16,40.06
CW500060,2025-06,PSW,157,6289.42,40.06
CW500060,2025-06,PNW,232,9293.92,40.06
CW500060,2025-07,NE,217,8693.02,40.06
CW500060,2025-07,MA,184,7371.04,40.06
CW500060,2025-07,SE,229,9173.74,40.06
CW500060,2025-07,MW,232,9293.92,40.06
CW500060,2025-07,TX,261,10455.66,40.06
CW500060,2025-07,MTN,234,9374.04,40.06
CW500060,2025-07,PSW,177,7090.62,40.06
CW500060,2025-07,PNW,218,8733.08,40.06
CW500060,2025-08,NE,233,9333.98,40.06
CW500060,2025-08,MA,180,7210.8,40.06
CW500060,2025-08,SE,236,9454.16,40.06
CW500060,2025-08,MW,220,8813.2,40.06
CW500060,2025-08,TX,225,9013.5,40.06
CW500060,2025-08,MTN,222,8893.32,40.06
CW500060,2025-08,PSW,169,6770.14,40.06
CW500060,2025-08,PNW,228,9133.68,40.06
CW500060,2025-09,NE,215,8612.9,40.06
CW500060,2025-09,MA,156,6249.36,40.06
CW500060,2025-09,SE,208,8332.48,40.06
CW500060,2025-09,MW,192,7691.52,40.06
CW500060,2025-09,TX,208,8332.48,40.06
CW500060,2025-09,MTN,236,9454.16,40.06
CW500060,2025-09,PSW,153,6129.18,40.06
CW500060,2025-09,PNW,192,7691.52,40.06
CW500060,2025-10,NE,183,7330.98,40.06
CW500060,2025-10,MA,140,5608.4,40.06
CW500060,2025-10,SE,206,8252.36,40.06
CW500060,2025-10,MW,193,7731.58,40.06
CW500060,2025-10,TX,195,7811.7,40.06
CW500060,2025-10,MTN,215,8612.9,40.06
CW500060,2025-10,PSW,142,5688.52,40.06
CW500060,2025-10,PNW,195,7811.7,40.06
CW500060,2025-11,NE,184,7371.04,40.06
CW500060,2025-11,MA,129,5167.74,40.06
CW500060,2025-11,SE,180,7210.8,40.06
CW500060,2025-11,MW,192,7691.52,40.06
CW500060,2025-11,TX,187,7491.22,40.06
CW500060,2025-11,MTN,201,8052.06,40.06
CW500060,2025-11,PSW,129,5167.74,40.06
CW500060,2025-11,PNW,164,6569.84,40.06
CW500060,2025-12,NE,182,7290.92,40.06
CW500060,2025-12,MA,143,5728.58,40.06
CW500060,2025-12,SE,172,6890.32,40.06
CW500060,2025-12,MW,182,7290.92,40.06
CW500060,2025-12,TX,183,7330.98,40.06
CW500060,2025-12,MTN,195,7811.7,40.06
CW500060,2025-12,PSW,128,5127.68,40.06
CW500060,2025-12,PNW,168,6730.08,40.06
CW500063,2024-01,NE,24,3192.0,133.0
CW500063,2024-01,MA,20,2660.0,133.0
CW500063,2024-01,SE,29,3857.0,133.0
CW500063,2024-01,MW,29,3857.0,133.0
CW500063,2024-01,TX,29,3857.0,133.0
CW500063,2024-01,MTN,27,3591.0,133.0
CW500063,2024-01,PSW,19,2527.0,133.0
CW500063,2024-01,PNW,25,3325.0,133.0
CW500063,2024-02,NE,27,3591.0,133.0
CW500063,2024-02,MA,23,3059.0,133.0
CW500063,2024-02,SE,33,4389.0,133.0
CW500063,2024-02,MW,30,3990.0,133.0
CW500063,2024-02,TX,30,3990.0,133.0
CW500063,2024-02,MTN,29,3857.0,133.0
CW500063,2024-02,PSW,21,2793.0,133.0
CW500063,2024-02,PNW,30,3990.0,133.0
CW500063,2024-03,NE,29,3857.0,133.0
CW500063,2024-03,MA,23,3059.0,133.0
CW500063,2024-03,SE,34,4522.0,133.0
CW500063,2024-03,MW,30,3990.0,133.0
CW500063,2024-03,TX,33,4389.0,133.0
CW500063,2024-03,MTN,29,3857.0,133.0
CW500063,2024-03,PSW,25,3325.0,133.0
CW500063,2024-03,PNW,32,4256.0,133.0
CW500063,2024-04,NE,32,4256.0,133.0
CW500063,2024-04,MA,26,3458.0,133.0
CW500063,2024-04,SE,35,4655.0,133.0
CW500063,2024-04,MW,36,4788.0,133.0
CW500063,2024-04,TX,34,4522.0,133.0
CW500063,2024-04,MTN,32,4256.0,133.0
CW500063,2024-04,PSW,24,3192.0,133.0
CW500063,2024-04,PNW,35,4655.0,133.0
CW500063,2024-05,NE,30,3990.0,133.0
CW500063,2024-05,MA,30,3990.0,133.0
CW500063,2024-05,SE,41,5453.0,133.0
CW500063,2024-05,MW,36,4788.0,133.0
CW500063,2024-05,TX,42,5586.0,133.0
CW500063,2024-05,MTN,31,4123.0,133.0
CW500063,2024-05,PSW,28,3724.0,133.0
CW500063,2024-05,PNW,38,5054.0,133.0
CW500063,2024-06,NE,34,4522.0,133.0
CW500063,2024-06,MA,28,3724.0,133.0
CW500063,2024-06,SE,39,5187.0,133.0
CW500063,2024-06,MW,35,4655.0,133.0
CW500063,2024-06,TX,42,5586.0,133.0
CW500063,2024-06,MTN,34,4522.0,133.0
CW500063,2024-06,PSW,27,3591.0,133.0
CW500063,2024-06,PNW,34,4522.0,133.0
CW500063,2024-07,NE,31,4123.0,133.0
CW500063,2024-07,MA,29,3857.0,133.0
CW500063,2024-07,SE,37,4921.0,133.0
CW500063,2024-07,MW,37,4921.0,133.0
CW500063,2024-07,TX,38,5054.0,133.0
CW500063,2024-07,MTN,34,4522.0,133.0
CW500063,2024-07,PSW,29,3857.0,133.0
CW500063,2024-07,PNW,37,4921.0,133.0
CW500063,2024-08,NE,33,4389.0,133.0
CW500063,2024-08,MA,29,3857.0,133.0
CW500063,2024-08,SE,37,4921.0,133.0
CW500063,2024-08,MW,35,4655.0,133.0
CW500063,2024-08,TX,36,4788.0,133.0
CW500063,2024-08,MTN,32,4256.0,133.0
CW500063,2024-08,PSW,25,3325.0,133.0
CW500063,2024-08,PNW,35,4655.0,133.0
CW500063,2024-09,NE,29,3857.0,133.0
CW500063,2024-09,MA,25,3325.0,133.0
CW500063,2024-09,SE,34,4522.0,133.0
CW500063,2024-09,MW,33,4389.0,133.0
CW500063,2024-09,TX,36,4788.0,133.0
CW500063,2024-09,MTN,30,3990.0,133.0
CW500063,2024-09,PSW,23,3059.0,133.0
CW500063,2024-09,PNW,34,4522.0,133.0
CW500063,2024-10,NE,28,3724.0,133.0
CW500063,2024-10,MA,23,3059.0,133.0
CW500063,2024-10,SE,33,4389.0,133.0
CW500063,2024-10,MW,33,4389.0,133.0
CW500063,2024-10,TX,31,4123.0,133.0
CW500063,2024-10,MTN,31,4123.0,133.0
CW500063,2024-10,PSW,22,2926.0,133.0
CW500063,2024-10,PNW,28,3724.0,133.0
CW500063,2024-11,NE,27,3591.0,133.0
CW500063,2024-11,MA,23,3059.0,133.0
CW500063,2024-11,SE,33,4389.0,133.0
CW500063,2024-11,MW,27,3591.0,133.0
CW500063,2024-11,TX,33,4389.0,133.0
CW500063,2024-11,MTN,27,3591.0,133.0
CW500063,2024-11,PSW,21,2793.0,133.0
CW500063,2024-11,PNW,28,3724.0,133.0
CW500063,2024-12,NE,24,3192.0,133.0
CW500063,2024-12,MA,23,3059.0,133.0
CW500063,2024-12,SE,28,3724.0,133.0
CW500063,2024-12,MW,27,3591.0,133.0
CW500063,2024-12,TX,30,3990.0,133.0
CW500063,2024-12,MTN,29,3857.0,133.0
CW500063,2024-12,PSW,21,2793.0,133.0
CW500063,2024-12,PNW,29,3857.0,133.0
CW500063,2025-01,NE,27,3591.0,133.0
CW500063,2025-01,MA,22,2926.0,133.0
CW500063,2025-01,SE,30,3990.0,133.0
CW500063,2025-01,MW,28,3724.0,133.0
CW500063,2025-01,TX,31,4123.0,133.0
CW500063,2025-01,MTN,29,3857.0,133.0
CW500063,2025-01,PSW,20,2660.0,133.0
CW500063,2025-01,PNW,28,3724.0,133.0
CW500063,2025-02,NE,30,3990.0,133.0
CW500063,2025-02,MA,26,3458.0,133.0
CW500063,2025-02,SE,32,4256.0,133.0
CW500063,2025-02,MW,33,4389.0,133.0
CW500063,2025-02,TX,32,4256.0,133.0
CW500063,2025-02,MTN,31,4123.0,133.0
CW500063,2025-02,PSW,22,2926.0,133.0
CW500063,2025-02,PNW,32,4256.0,133.0
CW500063,2025-03,NE,33,4389.0,133.0
CW500063,2025-03,MA,25,3325.0,133.0
CW500063,2025-03,SE,36,4788.0,133.0
CW500063,2025-03,MW,36,4788.0,133.0
CW500063,2025-03,TX,39,5187.0,133.0
CW500063,2025-03,MTN,31,4123.0,133.0
CW500063,2025-03,PSW,24,3192.0,133.0
CW500063,2025-03,PNW,33,4389.0,133.0
CW500063,2025-04,NE,35,4655.0,133.0
CW500063,2025-04,MA,26,3458.0,133.0
CW500063,2025-04,SE,37,4921.0,133.0
CW500063,2025-04,MW,34,4522.0,133.0
CW500063,2025-04,TX,42,5586.0,133.0
CW500063,2025-04,MTN,35,4655.0,133.0
CW500063,2025-04,PSW,27,3591.0,133.0
CW500063,2025-04,PNW,35,4655.0,133.0
CW500063,2025-05,NE,34,4522.0,133.0
CW500063,2025-05,MA,29,3857.0,133.0
CW500063,2025-05,SE,41,5453.0,133.0
CW500063,2025-05,MW,37,4921.0,133.0
CW500063,2025-05,TX,40,5320.0,133.0
CW500063,2025-05,MTN,33,4389.0,133.0
CW500063,2025-05,PSW,26,3458.0,133.0
CW500063,2025-05,PNW,39,5187.0,133.0
CW500063,2025-06,NE,37,4921.0,133.0
CW500063,2025-06,MA,33,4389.0,133.0
CW500063,2025-06,SE,41,5453.0,133.0
CW500063,2025-06,MW,39,5187.0,133.0
CW500063,2025-06,TX,44,5852.0,133.0
CW500063,2025-06,MTN,37,4921.0,133.0
CW500063,2025-06,PSW,31,4123.0,133.0
CW500063,2025-06,PNW,39,5187.0,133.0
CW500063,2025-07,NE,35,4655.0,133.0
CW500063,2025-07,MA,29,3857.0,133.0
CW500063,2025-07,SE,41,5453.0,133.0
CW500063,2025-07,MW,40,5320.0,133.0
CW500063,2025-07,TX,42,5586.0,133.0
CW500063,2025-07,MTN,38,5054.0,133.0
CW500063,2025-07,PSW,30,3990.0,133.0
CW500063,2025-07,PNW,38,5054.0,133.0
CW500063,2025-08,NE,32,4256.0,133.0
CW500063,2025-08,MA,29,3857.0,133.0
CW500063,2025-08,SE,39,5187.0,133.0
CW500063,2025-08,MW,40,5320.0,133.0
CW500063,2025-08,TX,38,5054.0,133.0
CW500063,2025-08,MTN,37,4921.0,133.0
CW500063,2025-08,PSW,29,3857.0,133.0
CW500063,2025-08,PNW,35,4655.0,133.0
CW500063,2025-09,NE,33,4389.0,133.0
CW500063,2025-09,MA,28,3724.0,133.0
CW500063,2025-09,SE,36,4788.0,133.0
CW500063,2025-09,MW,35,4655.0,133.0
CW500063,2025-09,TX,36,4788.0,133.0
CW500063,2025-09,MTN,31,4123.0,133.0
CW500063,2025-09,PSW,24,3192.0,133.0
CW500063,2025-09,PNW,33,4389.0,133.0
CW500063,2025-10,NE,31,4123.0,133.0
CW500063,2025-10,MA,27,3591.0,133.0
CW500063,2025-10,SE,37,4921.0,133.0
CW500063,2025-10,MW,35,4655.0,133.0
CW500063,2025-10,TX,35,4655.0,133.0
CW500063,2025-10,MTN,31,4123.0,133.0
CW500063,2025-10,PSW,22,2926.0,133.0
CW500063,2025-10,PNW,30,3990.0,133.0
CW500063,2025-11,NE,28,3724.0,133.0
CW500063,2025-11,MA,22,2926.0,133.0
CW500063,2025-11,SE,32,4256.0,133.0
CW500063,2025-11,MW,31,4123.0,133.0
CW500063,2025-11,TX,32,4256.0,133.0
CW500063,2025-11,MTN,27,3591.0,133.0
CW500063,2025-11,PSW,22,2926.0,133.0
CW500063,2025-11,PNW,29,3857.0,133.0
CW500063,2025-12,NE,27,3591.0,133.0
CW500063,2025-12,MA,24,3192.0,133.0
CW500063,2025-12,SE,32,4256.0,133.0
CW500063,2025-12,MW,30,3990.0,133.0
